date,cuisine_type,popularity_score,avg_price,season,day_type,is_holiday,weather_impact_category,booking_lead_time_days
2024-10-06,Mediterranean,74.93,375.21,Shoulder,Weekday,False,Favorable Weather,3
2024-10-06,Emirati,87.0,329.17,Shoulder,Weekday,False,Favorable Weather,4
2024-10-06,Seafood,56.15,314.34,Shoulder,Weekday,False,Favorable Weather,0
2024-10-07,Italian,74.84,201.97,Shoulder,Weekday,False,High Favorable Weather,2
2024-10-07,Chinese,63.92,212.77,Shoulder,Weekday,False,High Favorable Weather,1
2024-10-07,Indian,61.77,130.09,Shoulder,Weekday,False,High Favorable Weather,0
2024-10-07,Mexican,67.49,242.51,Shoulder,Weekday,False,High Favorable Weather,2
2024-10-07,French,81.74,286.74,Shoulder,Weekday,False,High Favorable Weather,6
2024-10-07,Thai,54.47,122.58,Shoulder,Weekday,False,High Favorable Weather,0
2024-10-07,Iranian,52.89,144.34,Shoulder,Weekday,False,High Favorable Weather,1
2024-10-07,Mediterranean,69.72,247.19,Shoulder,Weekday,False,High Favorable Weather,2
2024-10-07,Emirati,71.92,316.19,Shoulder,Weekday,False,High Favorable Weather,2
2024-10-07,Seafood,61.22,190.2,Shoulder,Weekday,False,High Favorable Weather,0
2024-10-08,Italian,70.38,207.65,Shoulder,Weekday,False,Neutral,3
2024-10-08,Chinese,61.15,199.96,Shoulder,Weekday,False,Neutral,1
2024-10-08,Indian,64.29,150.11,Shoulder,Weekday,False,Neutral,1
2024-10-08,Mexican,50.0,144.26,Shoulder,Weekday,False,Neutral,1
2024-10-08,French,72.02,195.18,Shoulder,Weekday,False,Neutral,3
2024-10-08,Thai,73.01,243.47,Shoulder,Weekday,False,Neutral,3
2024-10-08,Iranian,71.15,209.24,Shoulder,Weekday,False,Neutral,2
2024-10-08,Mediterranean,71.73,325.55,Shoulder,Weekday,False,Neutral,2
2024-10-08,Emirati,56.54,261.25,Shoulder,Weekday,False,Neutral,0
2024-10-08,Seafood,66.2,287.85,Shoulder,Weekday,False,Neutral,2
2024-10-09,Italian,55.35,171.49,Shoulder,Weekday,False,Moderate Heat Impact,0
2024-10-09,Chinese,60.06,184.63,Shoulder,Weekday,False,Moderate Heat Impact,1
2024-10-09,Indian,59.57,176.35,Shoulder,Weekday,False,Moderate Heat Impact,0
2024-10-09,Mexican,64.42,133.19,Shoulder,Weekday,False,Moderate Heat Impact,0
2024-10-09,French,62.31,329.11,Shoulder,Weekday,False,Moderate Heat Impact,1
2024-10-09,Thai,64.58,169.53,Shoulder,Weekday,False,Moderate Heat Impact,1
2024-10-09,Iranian,56.9,230.92,Shoulder,Weekday,False,Moderate Heat Impact,1
2024-10-09,Mediterranean,62.64,210.12,Shoulder,Weekday,False,Moderate Heat Impact,0
2024-10-09,Emirati,67.37,311.42,Shoulder,Weekday,False,Moderate Heat Impact,3
2024-10-09,Seafood,68.92,232.81,Shoulder,Weekday,False,Moderate Heat Impact,3
2024-10-10,Italian,57.4,193.32,Shoulder,Weekday,False,Neutral,1
2024-10-10,Chinese,59.78,154.19,Shoulder,Weekday,False,Neutral,0
2024-10-10,Indian,74.85,117.18,Shoulder,Weekday,False,Neutral,2
2024-10-10,Mexican,73.54,168.84,Shoulder,Weekday,False,Neutral,2
2024-10-10,French,69.16,251.73,Shoulder,Weekday,False,Neutral,2
2024-10-10,Thai,62.82,193.8,Shoulder,Weekday,False,Neutral,1
2024-10-10,Iranian,57.61,162.54,Shoulder,Weekday,False,Neutral,1
2024-10-10,Mediterranean,72.19,263.98,Shoulder,Weekday,False,Neutral,2
2024-10-10,Emirati,84.96,253.22,Shoulder,Weekday,False,Neutral,7
2024-10-10,Seafood,80.58,275.21,Shoulder,Weekday,False,Neutral,4
2024-10-11,Italian,65.21,203.47,Shoulder,Weekend,False,Moderate Heat Impact,3
2024-10-11,Chinese,60.23,150.49,Shoulder,Weekend,False,Moderate Heat Impact,1
2024-10-11,Indian,57.75,204.05,Shoulder,Weekend,False,Moderate Heat Impact,0
2024-10-11,Mexican,81.9,206.31,Shoulder,Weekend,False,Moderate Heat Impact,7
2024-10-11,French,88.79,273.83,Shoulder,Weekend,False,Moderate Heat Impact,2
2024-10-11,Thai,67.53,130.39,Shoulder,Weekend,False,Moderate Heat Impact,3
2024-10-11,Iranian,85.39,233.91,Shoulder,Weekend,False,Moderate Heat Impact,7
2024-10-11,Mediterranean,82.75,406.61,Shoulder,Weekend,False,Moderate Heat Impact,5
2024-10-11,Emirati,81.05,333.21,Shoulder,Weekend,False,Moderate Heat Impact,2
2024-10-11,Seafood,80.45,267.75,Shoulder,Weekend,False,Moderate Heat Impact,2
2024-10-12,Italian,86.97,187.38,Shoulder,Weekend,False,Moderate Heat Impact,3
2024-10-12,Chinese,71.01,171.03,Shoulder,Weekend,False,Moderate Heat Impact,2
2024-10-12,Indian,90.03,188.08,Shoulder,Weekend,False,Moderate Heat Impact,5
2024-10-12,Mexican,73.35,204.11,Shoulder,Weekend,False,Moderate Heat Impact,3
2024-10-12,French,66.8,400.97,Shoulder,Weekend,False,Moderate Heat Impact,1
2024-10-12,Thai,76.98,262.85,Shoulder,Weekend,False,Moderate Heat Impact,1
2024-10-12,Iranian,89.27,214.03,Shoulder,Weekend,False,Moderate Heat Impact,7
2024-10-12,Mediterranean,92.94,328.83,Shoulder,Weekend,False,Moderate Heat Impact,13
2024-10-12,Emirati,72.98,210.76,Shoulder,Weekend,False,Moderate Heat Impact,3
2024-10-12,Seafood,86.46,236.46,Shoulder,Weekend,False,Moderate Heat Impact,5
2024-10-13,Italian,62.56,176.89,Shoulder,Weekday,False,Moderate Heat Impact,0
2024-10-13,Chinese,73.07,204.55,Shoulder,Weekday,False,Moderate Heat Impact,2
2024-10-13,Indian,50.0,201.24,Shoulder,Weekday,False,Moderate Heat Impact,1
2024-10-13,Mexican,55.12,211.66,Shoulder,Weekday,False,Moderate Heat Impact,0
2024-10-13,French,81.0,291.63,Shoulder,Weekday,False,Moderate Heat Impact,2
2024-10-13,Thai,58.62,186.4,Shoulder,Weekday,False,Moderate Heat Impact,0
2024-10-13,Iranian,55.8,241.01,Shoulder,Weekday,False,Moderate Heat Impact,1
2024-10-13,Mediterranean,79.87,239.84,Shoulder,Weekday,False,Moderate Heat Impact,2
2024-10-13,Emirati,69.67,227.65,Shoulder,Weekday,False,Moderate Heat Impact,1
2024-10-13,Seafood,62.82,274.31,Shoulder,Weekday,False,Moderate Heat Impact,0
2024-10-14,Italian,56.19,128.83,Shoulder,Weekday,False,Favorable Weather,1
2024-10-14,Chinese,50.18,186.03,Shoulder,Weekday,False,Favorable Weather,1
2024-10-14,Indian,66.51,185.41,Shoulder,Weekday,False,Favorable Weather,3
2024-10-14,Mexican,50.22,193.76,Shoulder,Weekday,False,Favorable Weather,0
2024-10-14,French,78.07,321.42,Shoulder,Weekday,False,Favorable Weather,3
2024-10-14,Thai,59.53,136.17,Shoulder,Weekday,False,Favorable Weather,0
2024-10-14,Iranian,67.0,228.88,Shoulder,Weekday,False,Favorable Weather,2
2024-10-14,Mediterranean,69.3,294.23,Shoulder,Weekday,False,Favorable Weather,1
2024-10-14,Emirati,79.7,281.57,Shoulder,Weekday,False,Favorable Weather,1
2024-10-14,Seafood,78.11,221.36,Shoulder,Weekday,False,Favorable Weather,1
2024-10-15,Italian,67.33,185.56,Shoulder,Weekday,False,Moderate Heat Impact,2
2024-10-15,Chinese,50.0,124.66,Shoulder,Weekday,False,Moderate Heat Impact,0
2024-10-15,Indian,68.4,236.81,Shoulder,Weekday,False,Moderate Heat Impact,1
2024-10-15,Mexican,61.57,99.73,Shoulder,Weekday,False,Moderate Heat Impact,1
2024-10-15,French,65.41,262.23,Shoulder,Weekday,False,Moderate Heat Impact,3
2024-10-15,Thai,53.73,178.56,Shoulder,Weekday,False,Moderate Heat Impact,0
2024-10-15,Iranian,60.59,155.45,Shoulder,Weekday,False,Moderate Heat Impact,1
2024-10-15,Mediterranean,73.67,264.1,Shoulder,Weekday,False,Moderate Heat Impact,2
2024-10-15,Emirati,75.84,331.25,Shoulder,Weekday,False,Moderate Heat Impact,1
2024-10-15,Seafood,85.68,208.29,Shoulder,Weekday,False,Moderate Heat Impact,7
2024-10-16,Italian,69.82,204.56,Shoulder,Weekday,False,Favorable Weather,2
2024-10-16,Chinese,69.48,193.02,Shoulder,Weekday,False,Favorable Weather,2
2024-10-16,Indian,77.73,208.14,Shoulder,Weekday,False,Favorable Weather,2
2024-10-16,Mexican,56.43,198.67,Shoulder,Weekday,False,Favorable Weather,1
2024-10-16,French,57.42,255.36,Shoulder,Weekday,False,Favorable Weather,1
2024-10-16,Thai,60.22,241.03,Shoulder,Weekday,False,Favorable Weather,1
2024-10-16,Iranian,59.93,212.46,Shoulder,Weekday,False,Favorable Weather,0
2024-10-16,Mediterranean,57.31,252.12,Shoulder,Weekday,False,Favorable Weather,0
2024-10-16,Emirati,83.72,337.9,Shoulder,Weekday,False,Favorable Weather,7
2024-10-16,Seafood,65.49,261.89,Shoulder,Weekday,False,Favorable Weather,2
2024-10-17,Italian,76.5,198.22,Shoulder,Weekday,False,Favorable Weather,2
2024-10-17,Chinese,71.26,114.1,Shoulder,Weekday,False,Favorable Weather,3
2024-10-17,Indian,62.38,104.33,Shoulder,Weekday,False,Favorable Weather,1
2024-10-17,Mexican,71.09,194.91,Shoulder,Weekday,False,Favorable Weather,3
2024-10-17,French,70.56,288.87,Shoulder,Weekday,False,Favorable Weather,3
2024-10-17,Thai,58.04,131.79,Shoulder,Weekday,False,Favorable Weather,0
2024-10-17,Iranian,65.16,171.45,Shoulder,Weekday,False,Favorable Weather,1
2024-10-17,Mediterranean,54.29,196.52,Shoulder,Weekday,False,Favorable Weather,0
2024-10-17,Emirati,75.54,200.83,Shoulder,Weekday,False,Favorable Weather,1
2024-10-17,Seafood,84.75,218.19,Shoulder,Weekday,False,Favorable Weather,2
2024-10-18,Italian,78.25,230.9,Shoulder,Weekend,False,Moderate Heat Impact,3
2024-10-18,Chinese,80.32,248.96,Shoulder,Weekend,False,Moderate Heat Impact,7
2024-10-18,Indian,70.43,222.17,Shoulder,Weekend,False,Moderate Heat Impact,1
2024-10-18,Mexican,79.82,164.84,Shoulder,Weekend,False,Moderate Heat Impact,1
2024-10-18,French,96.56,227.51,Shoulder,Weekend,False,Moderate Heat Impact,9
2024-10-18,Thai,59.69,222.43,Shoulder,Weekend,False,Moderate Heat Impact,0
2024-10-18,Iranian,66.57,212.91,Shoulder,Weekend,False,Moderate Heat Impact,1
2024-10-18,Mediterranean,93.63,304.78,Shoulder,Weekend,False,Moderate Heat Impact,14
2024-10-18,Emirati,98.84,315.69,Shoulder,Weekend,False,Moderate Heat Impact,13
2024-10-18,Seafood,72.01,235.48,Shoulder,Weekend,False,Moderate Heat Impact,2
2024-10-19,Italian,63.21,247.82,Shoulder,Weekend,False,Neutral,0
2024-10-19,Chinese,79.73,144.82,Shoulder,Weekend,False,Neutral,2
2024-10-19,Indian,88.26,144.79,Shoulder,Weekend,False,Neutral,3
2024-10-19,Mexican,70.06,251.43,Shoulder,Weekend,False,Neutral,2
2024-10-19,French,88.23,329.94,Shoulder,Weekend,False,Neutral,3
2024-10-19,Thai,62.06,218.18,Shoulder,Weekend,False,Neutral,1
2024-10-19,Iranian,59.57,181.25,Shoulder,Weekend,False,Neutral,0
2024-10-19,Mediterranean,90.67,402.75,Shoulder,Weekend,False,Neutral,12
2024-10-19,Emirati,67.33,375.47,Shoulder,Weekend,False,Neutral,3
2024-10-19,Seafood,100.0,263.67,Shoulder,Weekend,False,Neutral,10
2024-10-20,Italian,75.57,126.75,Shoulder,Weekday,False,Neutral,2
2024-10-20,Chinese,52.25,122.92,Shoulder,Weekday,False,Neutral,0
2024-10-20,Indian,63.16,189.57,Shoulder,Weekday,False,Neutral,0
2024-10-20,Mexican,72.97,123.31,Shoulder,Weekday,False,Neutral,3
2024-10-20,French,52.75,230.45,Shoulder,Weekday,False,Neutral,1
2024-10-20,Thai,57.43,185.07,Shoulder,Weekday,False,Neutral,0
2024-10-20,Iranian,67.4,120.94,Shoulder,Weekday,False,Neutral,1
2024-10-20,Mediterranean,64.11,230.84,Shoulder,Weekday,False,Neutral,1
2024-10-20,Emirati,80.55,244.0,Shoulder,Weekday,False,Neutral,2
2024-10-20,Seafood,60.6,192.79,Shoulder,Weekday,False,Neutral,1
2024-10-21,Italian,58.58,102.81,Shoulder,Weekday,False,Neutral,0
2024-10-21,Chinese,72.62,111.45,Shoulder,Weekday,False,Neutral,3
2024-10-21,Indian,68.26,201.6,Shoulder,Weekday,False,Neutral,3
2024-10-21,Mexican,57.9,157.78,Shoulder,Weekday,False,Neutral,0
2024-10-21,French,67.55,357.23,Shoulder,Weekday,False,Neutral,3
2024-10-21,Thai,50.0,99.2,Shoulder,Weekday,False,Neutral,0
2024-10-21,Iranian,54.35,198.91,Shoulder,Weekday,False,Neutral,0
2024-10-21,Mediterranean,82.58,245.5,Shoulder,Weekday,False,Neutral,5
2024-10-21,Emirati,68.23,197.24,Shoulder,Weekday,False,Neutral,1
2024-10-21,Seafood,78.14,296.21,Shoulder,Weekday,False,Neutral,2
2024-10-22,Italian,66.37,129.8,Shoulder,Weekday,False,Favorable Weather,3
2024-10-22,Chinese,64.76,227.1,Shoulder,Weekday,False,Favorable Weather,1
2024-10-22,Indian,68.04,112.81,Shoulder,Weekday,False,Favorable Weather,2
2024-10-22,Mexican,72.58,104.25,Shoulder,Weekday,False,Favorable Weather,1
2024-10-22,French,80.51,362.11,Shoulder,Weekday,False,Favorable Weather,6
2024-10-22,Thai,50.0,121.89,Shoulder,Weekday,False,Favorable Weather,1
2024-10-22,Iranian,76.86,188.64,Shoulder,Weekday,False,Favorable Weather,2
2024-10-22,Mediterranean,83.63,233.24,Shoulder,Weekday,False,Favorable Weather,2
2024-10-22,Emirati,87.76,267.8,Shoulder,Weekday,False,Favorable Weather,6
2024-10-22,Seafood,61.65,236.76,Shoulder,Weekday,False,Favorable Weather,0
2024-10-23,Italian,64.11,224.95,Shoulder,Weekday,False,Moderate Heat Impact,0
2024-10-23,Chinese,52.39,192.7,Shoulder,Weekday,False,Moderate Heat Impact,0
2024-10-23,Indian,56.56,199.85,Shoulder,Weekday,False,Moderate Heat Impact,0
2024-10-23,Mexican,55.1,175.3,Shoulder,Weekday,False,Moderate Heat Impact,1
2024-10-23,French,75.01,218.5,Shoulder,Weekday,False,Moderate Heat Impact,1
2024-10-23,Thai,64.52,108.53,Shoulder,Weekday,False,Moderate Heat Impact,0
2024-10-23,Iranian,67.9,235.59,Shoulder,Weekday,False,Moderate Heat Impact,1
2024-10-23,Mediterranean,72.28,214.88,Shoulder,Weekday,False,Moderate Heat Impact,2
2024-10-23,Emirati,54.29,262.76,Shoulder,Weekday,False,Moderate Heat Impact,1
2024-10-23,Seafood,57.92,312.46,Shoulder,Weekday,False,Moderate Heat Impact,0
2024-10-24,Italian,70.65,231.36,Shoulder,Weekday,False,Favorable Weather,3
2024-10-24,Chinese,61.66,214.58,Shoulder,Weekday,False,Favorable Weather,0
2024-10-24,Indian,71.67,112.99,Shoulder,Weekday,False,Favorable Weather,2
2024-10-24,Mexican,62.69,192.93,Shoulder,Weekday,False,Favorable Weather,0
2024-10-24,French,55.26,256.27,Shoulder,Weekday,False,Favorable Weather,0
2024-10-24,Thai,52.35,225.89,Shoulder,Weekday,False,Favorable Weather,0
2024-10-24,Iranian,63.11,239.73,Shoulder,Weekday,False,Favorable Weather,1
2024-10-24,Mediterranean,58.01,350.22,Shoulder,Weekday,False,Favorable Weather,0
2024-10-24,Emirati,58.2,186.73,Shoulder,Weekday,False,Favorable Weather,1
2024-10-24,Seafood,59.88,199.0,Shoulder,Weekday,False,Favorable Weather,1
2024-10-25,Italian,64.4,138.96,Shoulder,Weekend,False,Moderate Heat Impact,1
2024-10-25,Chinese,84.38,220.27,Shoulder,Weekend,False,Moderate Heat Impact,3
2024-10-25,Indian,76.01,116.19,Shoulder,Weekend,False,Moderate Heat Impact,1
2024-10-25,Mexican,66.42,178.82,Shoulder,Weekend,False,Moderate Heat Impact,2
2024-10-25,French,69.44,302.23,Shoulder,Weekend,False,Moderate Heat Impact,1
2024-10-25,Thai,66.65,112.45,Shoulder,Weekend,False,Moderate Heat Impact,2
2024-10-25,Iranian,78.18,254.84,Shoulder,Weekend,False,Moderate Heat Impact,1
2024-10-25,Mediterranean,89.09,398.11,Shoulder,Weekend,False,Moderate Heat Impact,7
2024-10-25,Emirati,100.0,202.44,Shoulder,Weekend,False,Moderate Heat Impact,11
2024-10-25,Seafood,90.93,310.44,Shoulder,Weekend,False,Moderate Heat Impact,11
2024-10-26,Italian,87.68,239.1,Shoulder,Weekend,False,Neutral,2
2024-10-26,Chinese,62.38,111.16,Shoulder,Weekend,False,Neutral,1
2024-10-26,Indian,60.03,177.95,Shoulder,Weekend,False,Neutral,0
2024-10-26,Mexican,76.02,163.53,Shoulder,Weekend,False,Neutral,3
2024-10-26,French,91.64,409.12,Shoulder,Weekend,False,Neutral,7
2024-10-26,Thai,75.3,233.12,Shoulder,Weekend,False,Neutral,3
2024-10-26,Iranian,74.97,239.33,Shoulder,Weekend,False,Neutral,3
2024-10-26,Mediterranean,70.0,273.07,Shoulder,Weekend,False,Neutral,1
2024-10-26,Emirati,93.34,225.52,Shoulder,Weekend,False,Neutral,12
2024-10-26,Seafood,100.0,248.12,Shoulder,Weekend,False,Neutral,8
2024-10-27,Italian,57.08,168.06,Shoulder,Weekday,False,Neutral,1
2024-10-27,Chinese,52.2,148.8,Shoulder,Weekday,False,Neutral,1
2024-10-27,Indian,57.74,204.84,Shoulder,Weekday,False,Neutral,0
2024-10-27,Mexican,64.02,158.41,Shoulder,Weekday,False,Neutral,0
2024-10-27,French,73.9,279.04,Shoulder,Weekday,False,Neutral,1
2024-10-27,Thai,75.08,170.55,Shoulder,Weekday,False,Neutral,2
2024-10-27,Iranian,52.08,153.85,Shoulder,Weekday,False,Neutral,0
2024-10-27,Mediterranean,56.03,282.04,Shoulder,Weekday,False,Neutral,0
2024-10-27,Emirati,82.3,224.92,Shoulder,Weekday,False,Neutral,4
2024-10-27,Seafood,60.36,221.54,Shoulder,Weekday,False,Neutral,1
2024-10-28,Italian,76.4,164.49,Shoulder,Weekday,False,High Favorable Weather,3
2024-10-28,Chinese,59.81,184.03,Shoulder,Weekday,False,High Favorable Weather,1
2024-10-28,Indian,50.57,158.31,Shoulder,Weekday,False,High Favorable Weather,1
2024-10-28,Mexican,62.24,124.89,Shoulder,Weekday,False,High Favorable Weather,1
2024-10-28,French,57.98,336.59,Shoulder,Weekday,False,High Favorable Weather,1
2024-10-28,Thai,60.22,202.0,Shoulder,Weekday,False,High Favorable Weather,1
2024-10-28,Iranian,76.86,107.44,Shoulder,Weekday,False,High Favorable Weather,2
2024-10-28,Mediterranean,84.58,365.22,Shoulder,Weekday,False,High Favorable Weather,6
2024-10-28,Emirati,86.28,306.63,Shoulder,Weekday,False,High Favorable Weather,2
2024-10-28,Seafood,72.45,183.46,Shoulder,Weekday,False,High Favorable Weather,2
2024-10-29,Italian,51.09,238.93,Shoulder,Weekday,False,Neutral,1
2024-10-29,Chinese,51.18,166.05,Shoulder,Weekday,False,Neutral,0
2024-10-29,Indian,65.45,122.13,Shoulder,Weekday,False,Neutral,2
2024-10-29,Mexican,68.03,218.37,Shoulder,Weekday,False,Neutral,2
2024-10-29,French,58.91,235.81,Shoulder,Weekday,False,Neutral,1
2024-10-29,Thai,52.33,239.52,Shoulder,Weekday,False,Neutral,0
2024-10-29,Iranian,73.52,171.75,Shoulder,Weekday,False,Neutral,2
2024-10-29,Mediterranean,53.11,238.95,Shoulder,Weekday,False,Neutral,0
2024-10-29,Emirati,80.01,270.24,Shoulder,Weekday,False,Neutral,6
2024-10-29,Seafood,74.89,244.37,Shoulder,Weekday,False,Neutral,1
2024-10-30,Italian,69.52,142.92,Shoulder,Weekday,False,Favorable Weather,3
2024-10-30,Chinese,69.94,118.19,Shoulder,Weekday,False,Favorable Weather,1
2024-10-30,Indian,51.04,138.95,Shoulder,Weekday,False,Favorable Weather,1
2024-10-30,Mexican,75.62,175.41,Shoulder,Weekday,False,Favorable Weather,1
2024-10-30,French,67.4,382.43,Shoulder,Weekday,False,Favorable Weather,3
2024-10-30,Thai,69.46,126.99,Shoulder,Weekday,False,Favorable Weather,2
2024-10-30,Iranian,57.08,100.13,Shoulder,Weekday,False,Favorable Weather,1
2024-10-30,Mediterranean,66.32,359.71,Shoulder,Weekday,False,Favorable Weather,3
2024-10-30,Emirati,66.06,224.63,Shoulder,Weekday,False,Favorable Weather,3
2024-10-30,Seafood,58.81,254.75,Shoulder,Weekday,False,Favorable Weather,1
2024-10-31,Italian,73.94,157.08,Shoulder,Weekday,False,Neutral,3
2024-10-31,Chinese,71.36,216.24,Shoulder,Weekday,False,Neutral,3
2024-10-31,Indian,50.0,132.02,Shoulder,Weekday,False,Neutral,0
2024-10-31,Mexican,56.3,233.36,Shoulder,Weekday,False,Neutral,1
2024-10-31,French,67.79,330.02,Shoulder,Weekday,False,Neutral,2
2024-10-31,Thai,50.0,111.05,Shoulder,Weekday,False,Neutral,0
2024-10-31,Iranian,72.78,157.5,Shoulder,Weekday,False,Neutral,3
2024-10-31,Mediterranean,75.77,385.9,Shoulder,Weekday,False,Neutral,3
2024-10-31,Emirati,87.09,243.2,Shoulder,Weekday,False,Neutral,2
2024-10-31,Seafood,61.44,325.66,Shoulder,Weekday,False,Neutral,1
2024-11-01,Italian,68.28,157.67,Winter/Peak,Weekend,False,High Favorable Weather,1
2024-11-01,Chinese,94.9,217.16,Winter/Peak,Weekend,False,High Favorable Weather,12
2024-11-01,Indian,94.86,141.98,Winter/Peak,Weekend,False,High Favorable Weather,10
2024-11-01,Mexican,83.61,145.46,Winter/Peak,Weekend,False,High Favorable Weather,7
2024-11-01,French,92.34,300.33,Winter/Peak,Weekend,False,High Favorable Weather,9
2024-11-01,Thai,93.18,174.98,Winter/Peak,Weekend,False,High Favorable Weather,7
2024-11-01,Iranian,75.23,262.97,Winter/Peak,Weekend,False,High Favorable Weather,2
2024-11-01,Mediterranean,77.09,407.71,Winter/Peak,Weekend,False,High Favorable Weather,3
2024-11-01,Emirati,97.66,391.55,Winter/Peak,Weekend,False,High Favorable Weather,8
2024-11-01,Seafood,100.0,247.08,Winter/Peak,Weekend,False,High Favorable Weather,11
2024-11-02,Italian,65.34,237.38,Winter/Peak,Weekend,False,Favorable Weather,1
2024-11-02,Chinese,93.14,128.4,Winter/Peak,Weekend,False,Favorable Weather,8
2024-11-02,Indian,82.23,252.91,Winter/Peak,Weekend,False,Favorable Weather,6
2024-11-02,Mexican,79.99,157.68,Winter/Peak,Weekend,False,Favorable Weather,3
2024-11-02,French,90.73,309.97,Winter/Peak,Weekend,False,Favorable Weather,8
2024-11-02,Thai,64.25,183.27,Winter/Peak,Weekend,False,Favorable Weather,0
2024-11-02,Iranian,93.27,167.91,Winter/Peak,Weekend,False,Favorable Weather,7
2024-11-02,Mediterranean,96.87,245.72,Winter/Peak,Weekend,False,Favorable Weather,12
2024-11-02,Emirati,91.84,255.51,Winter/Peak,Weekend,False,Favorable Weather,11
2024-11-02,Seafood,100.0,370.05,Winter/Peak,Weekend,False,Favorable Weather,10
2024-11-03,Italian,56.33,114.07,Winter/Peak,Weekday,False,High Favorable Weather,0
2024-11-03,Chinese,76.48,173.77,Winter/Peak,Weekday,False,High Favorable Weather,2
2024-11-03,Indian,69.92,143.88,Winter/Peak,Weekday,False,High Favorable Weather,2
2024-11-03,Mexican,66.43,184.52,Winter/Peak,Weekday,False,High Favorable Weather,1
2024-11-03,French,77.63,290.4,Winter/Peak,Weekday,False,High Favorable Weather,2
2024-11-03,Thai,68.94,208.15,Winter/Peak,Weekday,False,High Favorable Weather,2
2024-11-03,Iranian,74.47,233.41,Winter/Peak,Weekday,False,High Favorable Weather,2
2024-11-03,Mediterranean,78.9,301.46,Winter/Peak,Weekday,False,High Favorable Weather,1
2024-11-03,Emirati,93.94,275.24,Winter/Peak,Weekday,False,High Favorable Weather,6
2024-11-03,Seafood,92.31,275.7,Winter/Peak,Weekday,False,High Favorable Weather,14
2024-11-04,Italian,72.66,174.75,Winter/Peak,Weekday,False,Favorable Weather,3
2024-11-04,Chinese,55.37,109.44,Winter/Peak,Weekday,False,Favorable Weather,1
2024-11-04,Indian,79.14,180.49,Winter/Peak,Weekday,False,Favorable Weather,1
2024-11-04,Mexican,63.25,211.14,Winter/Peak,Weekday,False,Favorable Weather,1
2024-11-04,French,61.68,366.59,Winter/Peak,Weekday,False,Favorable Weather,0
2024-11-04,Thai,55.71,139.98,Winter/Peak,Weekday,False,Favorable Weather,0
2024-11-04,Iranian,71.04,141.01,Winter/Peak,Weekday,False,Favorable Weather,2
2024-11-04,Mediterranean,69.57,298.73,Winter/Peak,Weekday,False,Favorable Weather,2
2024-11-04,Emirati,94.01,308.52,Winter/Peak,Weekday,False,Favorable Weather,12
2024-11-04,Seafood,62.91,189.37,Winter/Peak,Weekday,False,Favorable Weather,1
